model z clump.grp clump_mass
h148_6144 0.17 821 20768.79
h148_6144 0.17 822 6243.59
h148_6144 0.17 823 12953.03
h148_6144 0.17 824 8301.61
h148_6144 0.17 825 17530.47
h148_6144 0.17 826 39506.90
h148_6144 0.17 827 83013.13
h148_6144 0.17 828 52780.05
h148_6144 0.17 829 56047.91
h148_6144 0.17 830 74737.72
h148_6144 0.17 831 99749.80
h148_6144 0.17 832 6627.63
h148_6144 0.17 833 17408.15
h148_6144 0.17 834 48969.25
h148_6144 0.17 835 309119.89
h148_6144 0.17 836 9426.24
h148_6144 0.17 837 57608.16
h148_6144 0.17 838 23126.13
h148_6144 0.17 839 128073.60
h148_6144 0.17 840 4543.34
h148_6144 0.17 841 85776.72
h148_6144 0.17 842 19673.08
h148_6144 0.17 843 30067.34
h148_6144 0.17 844 59770.96
h148_6144 0.17 845 69978.29
h148_6144 0.17 846 53853.79
h148_6144 0.17 847 100360.56
h148_6144 0.17 848 36330.98
h148_6144 0.17 849 3941.51
h148_6144 0.17 850 10100.49
h148_6144 0.17 851 5077.80
h148_6144 0.17 852 8218.77
h148_6144 0.17 853 4542.05
h148_6144 0.17 854 281215.74
h148_6144 0.17 855 21423.13
h148_6144 0.17 856 32434.42
h148_6144 0.17 857 32599.87
h148_6144 0.17 858 45572.71
h148_6144 0.17 859 15734.26
h148_6144 0.17 860 21615.29
h148_6144 0.17 861 15651.73
h148_6144 0.17 862 75093.66
h148_6144 0.17 863 36202.85
h148_6144 0.17 864 12624.95
h148_6144 0.17 865 40482.15
h148_6144 0.17 866 48333.58
h148_6144 0.17 867 178976.21
h148_6144 0.17 868 11771.03
h148_6144 0.17 869 8173.93
h148_6144 0.17 870 14608.39
h148_6144 0.17 871 11248.10
h148_6144 0.17 872 15276.29
h148_6144 0.17 873 267352.54
h148_6144 0.17 874 17213.05
h148_6144 0.17 875 195741.23
h148_6144 0.17 876 76793.61
h148_6144 0.17 877 37134.39
h148_6144 0.17 878 63669.82
h148_6144 0.17 879 21505.52
h148_6144 0.17 880 8130.25
h148_6144 0.17 881 39325.37
h148_6144 0.17 882 12941.29
h148_6144 0.17 883 5408.80
h148_6144 0.17 884 26172.74
h148_6144 0.17 885 39658.00
h148_6144 0.17 886 44875.36
h148_6144 0.17 887 28744.28
h148_6144 0.17 888 117829.18
h148_6144 0.17 889 93575.96
h148_6144 0.17 890 69397.13
h148_6144 0.17 891 66598.07
h148_6144 0.17 892 29718.91
h148_6144 0.17 893 24783.65
h148_6144 0.17 894 13091.43
h148_6144 0.17 895 7222.71
h148_6144 0.17 896 214070.39
h148_6144 0.17 897 53813.94
h148_6144 0.17 898 51059.88
h148_6144 0.17 899 86073.03
h148_6144 0.17 900 56948.90
h148_6144 0.17 901 33410.34
h148_6144 0.17 902 78086.29
h148_6144 0.17 903 30200.14
h148_6144 0.17 904 26668.28
h148_6144 0.17 905 4330.58
h148_6144 0.17 906 47890.97
h148_6144 0.17 907 47125.38
h148_6144 0.17 908 86704.39
h148_6144 0.17 909 29698.31
h148_6144 0.17 910 28582.58
h148_6144 0.17 911 44228.94
h148_6144 0.17 912 21266.88
h148_6144 0.17 913 11026.94
h148_6144 0.17 914 691998.47
h148_6144 0.17 915 6091.98
h148_6144 0.17 916 6525.39
h148_6144 0.17 917 6344.67
h148_6144 0.17 918 8872.52
h148_6144 0.17 919 10464.42
h148_6144 0.17 920 7885.20
h148_6144 0.17 921 30521.13
h148_6144 0.17 922 65983.94
h148_6144 0.17 923 37488.90
h148_6144 0.17 924 9837.09
h148_6144 0.17 925 6641.08
h148_6144 0.17 926 9590.49
h148_6144 0.17 927 79998.18
h148_6144 0.17 928 83029.68
h148_6144 0.17 929 10418.40
h148_6144 0.17 930 6828.24
h148_6144 0.17 931 43001.92
h148_6144 0.17 932 9767.82
h148_6144 0.17 933 6090.73
h148_6144 0.17 934 28221.20
h148_6144 0.17 935 40312.04
h148_6144 0.17 936 9701.04
h148_6144 0.17 937 52923.58
h148_6144 0.17 938 18698.69
h148_6144 0.17 939 23165.10
h148_6144 0.17 940 59101.61
h148_6144 0.17 941 52508.65
h148_6144 0.17 942 47426.31
h148_6144 0.17 943 55023.85
h148_6144 0.17 944 62379.23
h148_6144 0.17 945 34043.22
h148_6144 0.17 946 8185.20
h148_6144 0.17 947 7922.32
h148_6144 0.17 948 10517.19
h148_6144 0.17 949 56589.58
h148_6144 0.17 950 3200.76
h148_6144 0.17 951 36869.88
h148_6144 0.17 952 59587.40
h148_6144 0.17 953 44498.97
h148_6144 0.17 954 59091.57
h148_6144 0.17 955 29224.89
h148_6144 0.17 956 16381.94
h148_6144 0.17 957 111691.22
h148_6144 0.17 958 45455.53
h148_6144 0.17 959 12568.31
h148_6144 0.17 960 34653.90
h148_6144 0.17 961 62749.94
h148_6144 0.17 962 79803.66
h148_6144 0.17 963 12122.06
h148_6144 0.17 964 27286.57
h148_6144 0.17 965 6465.83
h148_6144 0.17 966 20460.99
h148_6144 0.17 967 18200.72
h148_6144 0.17 968 10243.85
h148_6144 0.17 969 42439.21
h148_6144 0.17 970 10533.50
h148_6144 0.17 971 29343.74
h148_6144 0.17 972 77469.98
h148_6144 0.17 973 82619.93
h148_6144 0.17 974 13739.28
h148_6144 0.17 975 10166.61
h148_6144 0.17 976 6008.00
h148_6144 0.17 977 4458.71
h148_6144 0.17 978 129789.71
h148_6144 0.17 979 87388.11
h148_6144 0.17 980 21699.01
h148_6144 0.17 981 34633.65
h148_6144 0.17 982 21965.30
h148_6144 0.17 983 102007.08
h148_6144 0.17 984 4932.63
h148_6144 0.17 985 82366.00
h148_6144 0.17 986 74532.38
h148_6144 0.17 987 44531.75
h148_6144 0.17 988 35485.54
h148_6144 0.17 989 5897.11
h148_6144 0.17 990 7283.36
h148_6144 0.17 991 4373.63
h148_6144 0.17 992 36467.37
h148_6144 0.17 993 80035.96
h148_6144 0.17 994 39067.88
h148_6144 0.17 995 12254.38
h148_6144 0.17 996 4426.26
h148_6144 0.17 997 60712.98
h148_6144 0.17 998 56369.18
h148_6144 0.17 999 11103.49
h148_6144 0.17 1000 19945.97
h148_6144 0.17 1001 11442.09
h148_6144 0.17 1002 8757.31
h148_6144 0.17 1003 7199.87
h148_6144 0.17 1004 28639.06
h148_6144 0.17 1005 80230.22
h148_6144 0.17 1006 6793.41
h148_6144 0.17 1007 24449.54
h148_6144 0.17 1008 9525.09
h148_6144 0.17 1009 7757.84
h148_6144 0.17 1010 19769.36
h148_6144 0.17 1011 7326.16
h148_6144 0.17 1012 95155.83
h148_6144 0.17 1013 357128.82
h148_6144 0.17 1014 87600.90
h148_6144 0.17 1015 34115.43
h148_6144 0.17 1016 57063.83
h148_6144 0.17 1017 47156.21
h148_6144 0.17 1018 10744.15
h148_6144 0.17 1019 66855.03
h148_6144 0.17 1020 36875.93
h148_6144 0.17 1021 153066.32
h148_6144 0.17 1022 137275.16
h148_6144 0.17 1023 70301.13
h148_6144 0.17 1024 243081.51
h148_6144 0.17 1025 54656.99
h148_6144 0.17 1026 48244.59
h148_6144 0.17 1027 13173.03
h148_6144 0.17 1028 52089.76
h148_6144 0.17 1029 92452.37
h148_6144 0.17 1030 190798.09
h148_6144 0.17 1031 65037.94
h148_6144 0.17 1032 44916.42
h148_6144 0.17 1033 271375.98
h148_6144 0.17 1034 195442.75
h148_6144 0.17 1035 270936.18
h148_6144 0.17 1036 64535.59
h148_6144 0.17 1037 53616.72
h148_6144 0.17 1038 79768.03
h148_6144 0.17 1039 44689.42
h148_6144 0.17 1040 65651.68
h148_6144 0.17 1041 85314.01
h148_6144 0.17 1042 47716.03
h148_6144 0.17 1043 57890.29
h148_6144 0.17 1044 55873.21
h148_6144 0.17 1045 48131.18
h148_6144 0.17 1046 24320.46
h148_6144 0.17 1047 105922.16
h148_6144 0.17 1048 84702.79
h148_6144 0.17 1049 116163.38
h148_6144 0.17 1050 182484.55
h148_6144 0.17 1051 101663.13
h148_6144 0.17 1052 25888.75
h148_6144 0.17 1053 72621.91
h148_6144 0.17 1054 54507.19
h148_6144 0.17 1055 10197.89
h148_6144 0.17 1056 143614.66
h148_6144 0.17 1057 151363.67
h148_6144 0.17 1058 53281.80
h148_6144 0.17 1059 35256.47
h148_6144 0.17 1060 38598.75
h148_6144 0.17 1061 60674.03
h148_6144 0.17 1062 160570.64
h148_6144 0.17 1063 31558.27
h148_6144 0.17 1064 51505.76
h148_6144 0.17 1065 7045.52
h148_6144 0.17 1066 6601.16
h148_6144 0.17 1067 8820.81
h148_6144 0.17 1068 48078.42
h148_6144 0.17 1069 4704.65
h148_6144 0.17 1070 7365.89
h148_6144 0.17 1071 9630.87
h148_6144 0.17 1072 9616.33
h148_6144 0.17 1073 10035.98
h148_6144 0.17 1074 6527.89
h148_6144 0.17 1075 13244.59
h148_6144 0.17 1076 5549.84
h148_6144 0.17 1077 28459.22
h148_6144 0.17 1078 19319.77
h148_6144 0.17 1079 6539.20
h148_6144 0.17 1080 5746.30
h148_6144 0.17 1081 8995.67
h148_6144 0.17 1082 30229.49
h148_6144 0.17 1083 11241.27
h148_6144 0.17 1084 4305.45
h148_6144 0.17 1085 30395.53
h148_6144 0.17 1086 23192.57
h148_6144 0.17 1087 5485.59
h148_6144 0.17 1088 32176.49
h148_6144 0.17 1089 57424.16
h148_6144 0.17 1090 14530.46
h148_6144 0.17 1091 6463.17
h148_6144 0.17 1092 64107.85
h148_6144 0.17 1093 18545.60
h148_6144 0.17 1094 10282.45
h148_6144 0.17 1095 5509.83
h148_6144 0.17 1096 7037.26
h148_6144 0.17 1097 5744.49
h148_6144 0.17 1098 3786.43
h148_6144 0.17 1099 4940.76
h148_6144 0.17 1100 10003.95
h148_6144 0.17 1101 4006.25
h148_6144 0.17 1102 6463.89
h148_6144 0.17 1103 7631.51
h148_6144 0.17 1104 3811.89
h148_6144 0.17 1105 9363.01
h148_6144 0.17 1106 5618.45
h148_6144 0.17 1107 21013.63
h148_6144 0.17 1108 5523.08
h148_6144 0.17 1109 17475.64
h148_6144 0.17 1110 5602.01
h148_6144 0.17 1111 6235.01
h148_6144 0.17 1112 8187.30
h148_6144 0.17 1113 47674.58
h148_6144 0.17 1114 15098.64
h148_6144 0.17 1115 126505.29
h148_6144 0.17 1116 18051.63
h148_6144 0.17 1117 11386.84
h148_6144 0.17 1118 5423.07
h148_6144 0.17 1119 8899.50
h148_6144 0.17 1120 28231.16
h148_6144 0.17 1121 48210.37
h148_6144 0.17 1122 29334.52
h148_6144 0.17 1123 24923.43
h148_6144 0.17 1124 14942.42
h148_6144 0.17 1125 9336.19
h148_6144 0.17 1126 4963.21
h148_6144 0.17 1127 152851.18
h148_6144 0.17 1128 69097.72
h148_6144 0.17 1129 38752.72
h148_6144 0.17 1130 50040.59
h148_6144 0.17 1131 42845.50
h148_6144 0.17 1132 98468.88
h148_6144 0.17 1133 5664.20
h148_6144 0.17 1134 21589.25
h148_6144 0.17 1135 19944.14
h148_6144 0.17 1136 4372.02
h148_6144 0.17 1137 45599.84
h148_6144 0.17 1138 40237.66
h148_6144 0.17 1139 48910.18
h148_6144 0.17 1140 8798.86
h148_6144 0.17 1141 10207.33
h148_6144 0.17 1142 4394.89
h148_6144 0.17 1143 10463.21
h148_6144 0.17 1144 6258.67
h148_6144 0.17 1145 78378.94
h148_6144 0.17 1146 54697.79
h148_6144 0.17 1147 20374.49
h148_6144 0.17 1148 8854.01
h148_6144 0.17 1149 76671.60
h148_6144 0.17 1150 51539.44
h148_6144 0.17 1151 38289.16
h148_6144 0.17 1152 8070.38
h148_6144 0.17 1153 33310.23
h148_6144 0.17 1154 23737.97
h148_6144 0.17 1155 59925.55
h148_6144 0.17 1156 48370.18
h148_6144 0.17 1157 39538.37
h148_6144 0.17 1158 45327.30
h148_6144 0.17 1159 60431.29
h148_6144 0.17 1160 55050.20
h148_6144 0.17 1161 45329.71
h148_6144 0.17 1162 44496.73
h148_6144 0.17 1163 70514.04
h148_6144 0.17 1164 63805.85
h148_6144 0.17 1165 28212.21
h148_6144 0.17 1166 18806.36
h148_6144 0.17 1167 4221.85
h148_6144 0.17 1168 10245.84
h148_6144 0.17 1169 23651.44
h148_6144 0.17 1170 6643.55
h148_6144 0.17 1171 6120.14
h148_6144 0.17 1172 15389.77
h148_6144 0.17 1173 3910.88
h148_6144 0.17 1174 12959.96
h148_6144 0.17 1175 27200.29
h148_6144 0.17 1176 5332.46
h148_6144 0.17 1177 9468.19
h148_6144 0.17 1178 32199.89
h148_6144 0.17 1179 28831.83
h148_6144 0.17 1180 15473.86
h148_6144 0.17 1181 180834.42
h148_6144 0.17 1182 41934.64
h148_6144 0.17 1183 46305.82
h148_6144 0.17 1184 120000.48
h148_6144 0.17 1185 31638.86
h148_6144 0.17 1186 4664.11
h148_6144 0.17 1187 67674.76
h148_6144 0.17 1188 123224.50
h148_6144 0.17 1189 225232.65
h148_6144 0.17 1190 4624448.27
h148_6144 0.17 1191 18966.26
h148_6144 0.17 1192 20049.72
h148_6144 0.17 1193 36533.81
h148_6144 0.17 1194 168494.36
h148_6144 0.17 1195 5570.76
h148_6144 0.17 1196 4749.31
h148_6144 0.17 1197 38153.06
h148_6144 0.17 1198 40566.02
h148_6144 0.17 1199 83856.56
h148_6144 0.17 1200 62072.18
h148_6144 0.17 1201 80466.81
h148_6144 0.17 1202 81932.66
h148_6144 0.17 1203 55890.54
h148_6144 0.17 1204 47723.36
h148_6144 0.17 1205 69967.54
h148_6144 0.17 1206 44377.40
h148_6144 0.17 1207 42033.11
h148_6144 0.17 1208 23462.58
h148_6144 0.17 1209 50260.05
h148_6144 0.17 1210 6957.31
h148_6144 0.17 1211 19467.53
h148_6144 0.17 1212 13059.60
h148_6144 0.17 1213 9158.31
h148_6144 0.17 1214 6026.20
h148_6144 0.17 1215 11779.91
h148_6144 0.17 1216 60684.27
h148_6144 0.17 1217 67806.21
h148_6144 0.17 1218 52484.48
h148_6144 0.17 1219 48210.04
h148_6144 0.17 1220 37383.76
h148_6144 0.17 1221 51797.08
h148_6144 0.17 1222 49893.46
h148_6144 0.17 1223 7179.30
h148_6144 0.17 1224 24850.72
h148_6144 0.17 1225 40871.27
h148_6144 0.17 1226 50350.15
h148_6144 0.17 1227 53910.23
h148_6144 0.17 1228 19987.79
h148_6144 0.17 1229 129190.93
h148_6144 0.17 1230 50200.08
h148_6144 0.17 1231 8005.64
h148_6144 0.17 1232 45961.03
h148_6144 0.17 1233 215042.75
h148_6144 0.17 1234 29415.07
h148_6144 0.17 1235 6163.05
h148_6144 0.17 1236 49676.21
h148_6144 0.17 1237 6628.43
h148_6144 0.17 1238 22966.57
h148_6144 0.17 1239 66255.21
h148_6144 0.17 1240 180627.33
h148_6144 0.17 1241 226501.05
h148_6144 0.17 1242 683392.22
h148_6144 0.17 1243 59792.54
h148_6144 0.17 1244 65229.06
h148_6144 0.17 1245 60542.93
h148_6144 0.17 1246 194122.28
h148_6144 0.17 1247 72883.01
h148_6144 0.17 1248 165495.78
h148_6144 0.17 1249 88370.59
h148_6144 0.17 1250 129563.85
h148_6144 0.17 1251 11710.92
h148_6144 0.17 1252 89823.01
h148_6144 0.17 1253 472101.03
h148_6144 0.17 1254 75858.82
h148_6144 0.17 1255 123156.74
h148_6144 0.17 1256 316413.56
h148_6144 0.17 1257 171710.25
h148_6144 0.17 1258 429792.24
h148_6144 0.17 1259 98993.95
h148_6144 0.17 1260 7145.43
h148_6144 0.17 1261 72484.42
h148_6144 0.17 1262 4956.25
h148_6144 0.17 1263 53948.44
h148_6144 0.17 1264 12890.31
h148_6144 0.17 1265 6865.84
h148_6144 0.17 1266 11375.85
h148_6144 0.17 1267 7414.70
h148_6144 0.17 1268 25151.12
h148_6144 0.17 1269 10160.64
h148_6144 0.17 1270 161384.47
h148_6144 0.17 1271 34311.85
h148_6144 0.17 1272 86380.41
h148_6144 0.17 1273 439141.26
h148_6144 0.17 1274 79642.30
h148_6144 0.17 1275 30168.73
h148_6144 0.17 1276 18045.21
h148_6144 0.17 1277 6346.80
h148_6144 0.17 1278 57390.07
h148_6144 0.17 1279 41258.52
h148_6144 0.17 1280 47629.10
h148_6144 0.17 1281 29287.80
h148_6144 0.17 1282 12955.57
h148_6144 0.17 1283 94696.13
h148_6144 0.17 1284 64401.79
h148_6144 0.17 1285 166191.78
h148_6144 0.17 1286 40561.66
h148_6144 0.17 1287 252926.25
h148_6144 0.17 1288 5259906.83
h148_6144 0.17 1289 873435.04
h148_6144 0.17 1290 281408.37
h148_6144 0.17 1291 225830.31
h148_6144 0.17 1292 22410.19
h148_6144 0.17 1293 13391.25
h148_6144 0.17 1294 13399.41
h148_6144 0.17 1295 10045.88
h148_6144 0.17 1296 65307.22
h148_6144 0.17 1297 16733.53
h148_6144 0.17 1298 114728.53
h148_6144 0.17 1299 591788.44
h148_6144 0.17 1300 139331.01
h148_6144 0.17 1301 43680.55
h148_6144 0.17 1302 69513.27
h148_6144 0.17 1303 67953.95
h148_6144 0.17 1304 35575.12
h148_6144 0.17 1305 55197.96
h148_6144 0.17 1306 9982.24
h148_6144 0.17 1307 6689.65
h148_6144 0.17 1308 5685.87
h148_6144 0.17 1309 5699.51
h148_6144 0.17 1310 13385.57
h148_6144 0.17 1311 13330.53
h148_6144 0.17 1312 17198.08
h148_6144 0.17 1313 22604.90
h148_6144 0.17 1314 20130.19
h148_6144 0.17 1315 25789.06
h148_6144 0.17 1316 15731.80
h148_6144 0.17 1317 5783.53
h148_6144 0.17 1318 6708.72
h148_6144 0.17 1319 12380.12
h148_6144 0.17 1320 15811.89
h148_6144 0.17 1321 6807.86
h148_6144 0.17 1322 6723.89
h148_6144 0.17 1323 5713.39
h148_6144 0.17 1324 6714.53
h148_6144 0.17 1325 16795.48
h148_6144 0.17 1326 18102.52
h148_6144 0.17 1327 6635.12
h148_6144 0.17 1328 10068.45
h148_6144 0.17 1329 6693.36
h148_6144 0.17 1330 5720.92
h148_6144 0.17 1331 9022.33
h148_6144 0.17 1332 64299.80
h148_6144 0.17 1333 6714.94
h148_6144 0.17 1334 6704.51
h148_6144 0.17 1335 9009.13
h148_6144 0.17 1336 48390.82
h148_6144 0.17 1337 30279.26
h148_6144 0.17 1338 6778.28
h148_6144 0.17 1339 6687.44
h148_6144 0.17 1340 5789.80
h148_6144 0.17 1341 6715.59
h148_6144 0.17 1342 6779.85
h148_6144 0.17 1343 19542.69
h148_6144 0.17 1344 6787.70
h148_6144 0.17 1345 10670.25
h148_6144 0.17 1346 6684.72
h148_6144 0.17 1347 39175.16
h148_6144 0.17 1348 20086.10
h148_6144 0.17 1349 6683.62
h148_6144 0.17 1350 20025.01
h148_6144 0.17 1351 6717.12
h148_6144 0.17 1352 6732.88
h148_6144 0.17 1353 15736.48
h148_6144 0.17 1354 13383.23
h148_6144 0.17 1355 13407.46
h148_6144 0.17 1356 41698.67
h148_6144 0.17 1357 25913.29
h148_6144 0.17 1358 10084.13
h148_6144 0.17 1359 12310.17
h148_6144 0.17 1360 6680.12
h148_6144 0.17 1361 5736.37
h148_6144 0.17 1362 6010.36
h148_6144 0.17 1363 6654.93
h148_6144 0.17 1364 34079.89
h148_6144 0.17 1365 6728.51
h148_6144 0.17 1366 8857.79
h148_6144 0.17 1367 8121.36
h148_6144 0.17 1368 25128.72
h148_6144 0.17 1369 10028.72
h148_6144 0.17 1370 7047.76
h148_6144 0.17 1371 16305.28
h148_6144 0.17 1372 6698.15
h148_6144 0.17 1373 6708.41
h148_6144 0.17 1374 43822.15
h148_6144 0.17 1375 34455.33
h148_6144 0.17 1376 27093.61
h148_6144 0.17 1377 36472.58
h148_6144 0.17 1378 55401.72
h148_6144 0.17 1379 5951.72
h148_6144 0.17 1380 60909.11
h148_6144 0.17 1381 53261.05
h148_6144 0.17 1382 242137.35
h148_6144 0.17 1383 13366.52
h148_6144 0.17 1384 72466.70
h148_6144 0.17 1385 40640.98
h148_6144 0.17 1386 69331.73
h148_6144 0.17 1387 84578.78
h148_6144 0.17 1388 35920.55
h148_6144 0.17 1389 97754.77
h148_6144 0.17 1390 31720.61
h148_6144 0.17 1391 93728.37
h148_6144 0.17 1392 71868.66
h148_6144 0.17 1393 148460.81
h148_6144 0.17 1394 33054.95
h148_6144 0.17 1395 494142.01
h148_6144 0.17 1396 87707.25
h148_6144 0.17 1397 123802.22
h148_6144 0.17 1398 74314.85
h148_6144 0.17 1399 93456.74
h148_6144 0.17 1400 168191.75
h148_6144 0.17 1401 218171.70
h148_6144 0.17 1402 73493.84
h148_6144 0.17 1403 83715.20
h148_6144 0.17 1404 13146.93
h148_6144 0.17 1405 6173.41
h148_6144 0.17 1406 79588.28
h148_6144 0.17 1407 64245.43
h148_6144 0.17 1408 78218.52
h148_6144 0.17 1409 102273.62
h148_6144 0.17 1410 93741.45
h148_6144 0.17 1411 19312.03
h148_6144 0.17 1412 155581.25
h148_6144 0.17 1413 89644.56
h148_6144 0.17 1414 78101.37
h148_6144 0.17 1415 102405.46
h148_6144 0.17 1416 145836.64
h148_6144 0.17 1417 108603.32
h148_6144 0.17 1418 118655.03
h148_6144 0.17 1419 60815.71
h148_6144 0.17 1420 74217.91
h148_6144 0.17 1421 142314.07
h148_6144 0.17 1422 43612.07
h148_6144 0.17 1423 250685.43
h148_6144 0.17 1424 8268.35
h148_6144 0.17 1425 81941.86
h148_6144 0.17 1426 71290.73
h148_6144 0.17 1427 198245.56
h148_6144 0.17 1428 17846.13
h148_6144 0.17 1429 9945.87
h148_6144 0.17 1430 40066.52
h148_6144 0.17 1431 1336478.80
h148_6144 0.17 1432 81114.12
h148_6144 0.17 1433 99834.14
h148_6144 0.17 1434 13449.15
h148_6144 0.17 1435 75452.19
h148_6144 0.17 1436 176441.66
h148_6144 0.17 1437 6629.89
h148_6144 0.17 1438 4936.93
h148_6144 0.17 1439 74019.54
h148_6144 0.17 1440 105922.07
h148_6144 0.17 1441 75206.26
h148_6144 0.17 1442 31177.22
h148_6144 0.17 1443 70592.43
h148_6144 0.17 1444 12363.25
h148_6144 0.17 1445 8138.67
h148_6144 0.17 1446 125307.06
h148_6144 0.17 1447 18933.24
h148_6144 0.17 1448 22528.94
h148_6144 0.17 1449 10456.35
h148_6144 0.17 1450 83206.31
h148_6144 0.17 1451 130385.96
h148_6144 0.17 1452 72276.43
h148_6144 0.17 1453 72718.17
h148_6144 0.17 1454 46162.00
h148_6144 0.17 1455 79311.76
h148_6144 0.17 1456 26756.19
h148_6144 0.17 1457 127338.73
h148_6144 0.17 1458 64049.99
h148_6144 0.17 1459 68493.07
h148_6144 0.17 1460 28981.85
h148_6144 0.17 1461 173392.86
h148_6144 0.17 1462 10031.92
h148_6144 0.17 1463 49279.91
h148_6144 0.17 1464 58928.59
h148_6144 0.17 1465 33494.73
h148_6144 0.17 1466 34385.46
h148_6144 0.17 1467 6639.47
h148_6144 0.17 1468 84606.35
h148_6144 0.17 1469 78858.21
h148_6144 0.17 1470 16829.34
h148_6144 0.17 1471 23202.94
h148_6144 0.17 1472 80428.93
h148_6144 0.17 1473 74110.58
h148_6144 0.17 1474 13490.54
h148_6144 0.17 1475 43714.27
h148_6144 0.17 1476 17836.06
h148_6144 0.17 1477 16337.30
h148_6144 0.17 1478 56168.41
h148_6144 0.17 1479 35114.26
h148_6144 0.17 1480 13768.18
h148_6144 0.17 1481 122565.64
h148_6144 0.17 1482 22814.80
h148_6144 0.17 1483 51130.74
h148_6144 0.17 1484 179078.30
h148_6144 0.17 1485 68750.91
h148_6144 0.17 1486 19973.28
h148_6144 0.17 1487 63665.18
h148_6144 0.17 1488 3782.22
h148_6144 0.17 1489 6740.79
h148_6144 0.17 1490 21781.78
h148_6144 0.17 1491 58716.40
h148_6144 0.17 1492 636270.93
h148_6144 0.17 1493 20632.42
h148_6144 0.17 1494 61801.17
h148_6144 0.17 1495 42005.30
h148_6144 0.17 1496 13337.77
h148_6144 0.17 1497 61664.30
h148_6144 0.17 1498 9941.49
h148_6144 0.17 1499 106731.68
h148_6144 0.17 1500 49935.36
h148_6144 0.17 1501 66017.43
h148_6144 0.17 1502 16572.20
h148_6144 0.17 1503 132458.39
h148_6144 0.17 1504 61348.08
h148_6144 0.17 1505 9982.52
h148_6144 0.17 1506 49167.95
h148_6144 0.17 1507 74484.31
h148_6144 0.17 1508 53913.56
h148_6144 0.17 1509 75971.30
h148_6144 0.17 1510 200386.54
h148_6144 0.17 1511 66708.74
h148_6144 0.17 1512 101436.25
h148_6144 0.17 1513 118679.09
h148_6144 0.17 1514 66821.62
h148_6144 0.17 1515 16821.39
h148_6144 0.17 1516 51335.81
h148_6144 0.17 1517 19232.62
h148_6144 0.17 1518 21645.99
h148_6144 0.17 1519 14733.18
h148_6144 0.17 1520 36060.94
h148_6144 0.17 1521 55318.82
h148_6144 0.17 1522 19911.40
h148_6144 0.17 1523 23931.77
h148_6144 0.17 1524 29640.64
h148_6144 0.17 1525 82245.77
h148_6144 0.17 1526 13400.57
h148_6144 0.17 1527 40872.43
h148_6144 0.17 1528 69415.92
h148_6144 0.17 1529 62252.93
h148_6144 0.17 1530 71030.09
h148_6144 0.17 1531 16007.90
h148_6144 0.17 1532 45368.98
h148_6144 0.17 1533 142525.49
h148_6144 0.17 1534 36957.57
h148_6144 0.17 1535 33182.61
h148_6144 0.17 1536 89093.73
h148_6144 0.17 1537 103911.09
h148_6144 0.17 1538 116704.02
h148_6144 0.17 1539 26572.73
h148_6144 0.17 1540 79566.27
h148_6144 0.17 1541 120434.09
h148_6144 0.17 1542 106674.27
h148_6144 0.17 1543 142968.93
h148_6144 0.17 1544 63577.05
h148_6144 0.17 1545 34558.36
h148_6144 0.17 1546 4678.72
h148_6144 0.17 1547 73965.86
h148_6144 0.17 1548 27021.31
h148_6144 0.17 1549 9955.98
h148_6144 0.17 1550 33656.24
h148_6144 0.17 1551 9942.51
h148_6144 0.17 1552 13310.17
h148_6144 0.17 1553 9818.85
h148_6144 0.17 1554 6478.16
h148_6144 0.17 1555 24244.94
h148_6144 0.17 1556 8781.20
h148_6144 0.17 1557 25265.34
h148_6144 0.17 1558 80669.65
h148_6144 0.17 1559 18565.41
h148_6144 0.17 1560 21246.90
h148_6144 0.17 1561 17276.88
h148_6144 0.17 1562 79282.23
h148_6144 0.17 1563 113409.99
h148_6144 0.17 1564 52903.54
h148_6144 0.17 1565 38888.23
h148_6144 0.17 1566 189440.45
h148_6144 0.17 1567 86155.99
h148_6144 0.17 1568 65579.84
h148_6144 0.17 1569 13474.99
h148_6144 0.17 1570 40090.48
h148_6144 0.17 1571 32080.21
h148_6144 0.17 1572 180892.35
h148_6144 0.17 1573 106878.29
h148_6144 0.17 1574 13489.12
h148_6144 0.17 1575 52138.69
h148_6144 0.17 1576 2991.82
h148_6144 0.17 1577 11344.75
h148_6144 0.17 1578 27448.09
h148_6144 0.17 1579 63071.08
h148_6144 0.17 1580 58697.97
h148_6144 0.17 1581 7906.06
h148_6144 0.17 1582 58435.25
h148_6144 0.17 1583 49885.28
h148_6144 0.17 1584 108315.74
h148_6144 0.17 1585 53814.24
h148_6144 0.17 1586 70976.64
h148_6144 0.17 1587 74100.62
h148_6144 0.17 1588 54464.91
h148_6144 0.17 1589 28929.11
h148_6144 0.17 1590 12838.38
