model iord timeinclumps nclumps
P0 972447 1.89 2
P0 972448 0.60 1
P0 972449 2.44 2
P0 972451 0.69 1
P0 972452 1.29 1
P0 972454 0.69 1
P0 972456 1.30 1
P0 972457 1.90 1
P0 972458 0.60 1
P0 972459 0.60 1
P0 972462 0.61 1
P0 972463 1.98 1
P0 972464 1.99 2
P0 972467 0.60 1
P0 972468 0.60 1
P0 972471 0.60 1
P0 972473 2.58 1
P0 972475 1.05 2
P0 972476 0.69 1
P0 972477 0.69 1
P0 972480 1.74 1
P0 972481 2.58 1
P0 972484 0.60 1
P0 972487 1.30 1
P0 972490 0.60 1
P0 972492 0.45 1
P0 972494 0.69 1
P0 972495 0.69 1
P0 972496 0.69 1
P0 972499 1.30 1
P0 972500 1.30 1
P0 972502 1.30 1
P0 972504 1.30 1
P0 972505 1.90 1
P0 972507 1.28 2
P0 972508 1.90 1
P0 972509 0.69 1
P0 972510 1.29 1
P0 972511 0.68 1
P0 972514 1.30 1
P0 972515 2.35 2
P0 972516 0.68 1
P0 972517 1.29 1
P0 972518 0.60 1
P0 972522 0.61 1
P0 972523 0.60 1
P0 972525 1.28 2
P0 972529 1.30 1
P0 972530 0.45 1
P0 972532 1.91 2
P0 972533 1.99 2
P0 972535 0.45 1
P0 972536 1.29 1
P0 972537 0.61 1
P0 972538 0.60 1
P0 972540 0.68 1
P0 972541 2.59 1
P0 972543 0.61 1
P0 972544 0.68 1
P0 972545 1.30 1
P0 972546 2.58 1
P0 972548 1.90 1
P0 972549 2.50 2
P0 972550 0.60 1
P0 972551 0.69 1
P0 972553 0.69 1
P0 972556 0.93 2
P0 972557 0.60 1
P0 972558 2.82 2
P0 972559 0.84 1
P0 972560 0.68 1
P0 972562 2.58 1
P0 972564 0.68 1
P0 972566 1.30 1
P0 972568 2.58 1
P0 972569 0.61 1
P0 972572 1.29 1
P0 972576 1.30 1
P0 972577 2.58 1
P0 972578 1.30 1
P0 972580 0.69 1
P0 972581 0.60 1
P0 972582 3.88 1
P0 972583 1.99 2
P0 972586 1.90 2
P0 972588 1.30 1
P0 972589 0.69 1
P0 972591 0.45 1
P0 972594 1.30 1
P0 972597 1.30 1
P0 972598 0.69 1
P0 972599 1.14 1
P0 972601 0.60 1
P0 972602 0.69 1
P0 972606 0.68 1
P0 972608 3.28 2
P0 972612 2.58 1
P0 972613 1.05 2
P0 972615 0.68 1
P0 972617 1.29 1
P0 972621 2.59 3
P0 972622 0.69 1
P0 972625 1.30 1
P0 972626 1.29 1
P0 972628 1.99 2
P0 972629 2.58 1
P0 972630 1.98 1
P0 972631 0.69 1
P0 972632 2.43 2
P0 972634 0.60 1
P0 972637 1.90 1
P0 972638 0.45 1
P0 972639 1.28 2
P0 972640 1.99 2
P0 972641 1.90 1
P0 972643 0.60 1
P0 972644 3.43 2
P0 972646 0.69 1
P0 972651 1.30 1
P0 972654 0.69 1
P0 972655 3.49 2
P0 972656 1.29 1
P0 972657 1.81 3
P0 972658 3.03 2
P0 972659 0.61 1
P0 972661 0.60 1
P0 972662 1.52 2
P0 972664 0.69 1
P0 972665 1.21 2
P0 972666 0.60 1
P0 972667 0.45 1
P0 972668 0.60 1
P0 972671 1.98 1
P0 972672 0.69 1
P0 972675 1.30 1
P0 972677 0.68 1
P0 972684 1.99 2
P0 972686 0.45 1
P0 972689 0.68 1
P0 972692 1.30 1
P0 972693 0.69 1
P0 972701 0.60 1
P0 972704 1.28 2
P0 972706 1.20 2
P0 972709 1.05 2
P0 972711 3.88 2
P0 972712 0.60 1
P0 972713 0.60 1
P0 972717 1.13 2
P0 972718 1.90 1
P0 972719 1.30 1
P0 972725 0.68 1
P0 972726 0.60 1
P0 972729 0.84 1
P0 972733 1.91 2
P0 972735 3.26 2
P0 972737 0.68 1
P0 972738 0.60 1
P0 972739 0.45 1
P0 972741 0.60 1
P0 972742 2.58 1
P0 972743 1.89 2
P0 972745 1.05 1
P0 972746 1.29 1
P0 972747 0.61 1
P0 972749 0.68 1
P0 972753 2.19 2
P0 972756 1.30 1
P0 972757 0.60 1
P0 972758 1.30 1
P0 972759 1.75 2
P0 972760 1.30 1
P0 972762 1.44 2
P0 972763 0.60 1
P0 972764 0.60 1
P0 972767 1.90 1
P0 972768 1.30 1
P0 972769 2.58 1
P0 972770 0.69 1
P0 972771 1.30 1
P0 972773 1.30 1
P0 972774 1.13 2
P0 972775 0.45 1
P0 972776 1.29 1
P0 972780 1.98 1
P0 972782 0.69 1
P0 972787 0.60 1
P0 972788 0.69 1
P0 972789 1.29 1
P0 972792 0.69 1
P0 972793 1.75 2
P0 972795 1.90 1
P0 972796 0.45 1
P0 972797 1.30 1
P0 972798 1.99 2
P0 972800 1.99 2
P0 972801 2.51 3
P0 972803 3.04 1
P0 972806 2.59 3
P0 972813 0.60 1
P0 972814 0.69 1
P0 972815 0.69 1
P0 972817 0.68 1
P0 972820 0.69 1
P0 972822 0.60 1
P0 972824 0.69 1
P0 972826 1.90 1
P0 972827 1.14 1
P0 972829 0.69 1
P0 972833 1.14 1
P0 972834 2.59 1
P0 972841 0.68 1
P0 972842 1.44 2
P0 972843 2.58 1
P0 972846 1.28 2
P0 972850 0.60 1
P0 972851 0.60 1
P0 972854 0.61 1
P0 972856 1.37 2
P0 972857 2.59 1
P0 972859 1.05 2
P0 972864 1.13 2
P0 972866 1.98 1
P0 972867 2.58 1
P0 972868 0.61 1
P0 972871 1.29 1
P0 972872 0.60 1
P0 972874 0.60 1
P0 972875 2.58 2
P0 972877 1.97 2
P0 972878 0.45 1
P0 972879 1.14 1
P0 972881 0.68 1
P0 972883 1.21 2
P0 972887 0.69 1
P0 972889 2.59 1
P0 972890 0.88 1
P0 972894 1.29 1
P0 972896 1.30 1
P0 972899 0.45 1
P0 972900 1.29 1
P0 972901 1.37 2
P0 972902 1.30 1
P0 972903 0.45 1
P0 972904 1.30 1
P0 972907 1.13 2
P0 972909 0.60 1
P0 972911 1.30 1
P0 972912 0.68 1
P0 972915 0.60 1
P0 972916 0.69 1
P0 972918 0.69 1
P0 972920 0.45 1
P0 972921 4.94 2
P0 972922 1.29 1
P0 972923 0.69 1
P0 972925 0.84 2
P0 972929 0.45 1
P0 972930 1.75 2
P0 972931 2.43 2
P0 972934 0.69 1
P0 972935 1.75 2
P0 972937 1.14 1
P0 972939 3.20 2
P0 972946 0.24 1
P0 972947 1.05 1
P0 972951 0.68 1
P0 972952 0.69 1
P0 972955 1.30 1
P0 972956 1.97 2
P0 972957 0.69 1
P0 972958 1.90 1
P0 972959 0.60 1
P0 972960 0.60 1
P0 972961 2.59 1
P0 972964 0.69 1
P0 972970 1.29 1
P0 972971 2.59 1
P0 972972 0.69 1
P0 972976 1.05 2
P0 972979 1.30 1
P0 972981 1.28 2
P0 972983 1.90 1
P0 972984 0.61 1
P0 972985 0.45 1
P0 972987 0.60 1
P0 972989 1.90 1
P0 972994 0.60 1
P0 972997 1.88 3
P0 972998 1.30 1
P0 972999 0.45 1
P0 973000 1.05 2
P0 973001 0.24 1
P0 973003 2.50 3
P0 973005 1.91 2
P0 973007 1.30 1
P0 973008 3.27 1
P0 973010 0.68 1
P0 973011 1.37 2
P0 973012 2.43 2
P0 973017 0.60 1
P0 973018 0.45 1
P0 973019 2.22 2
P0 973020 1.90 1
P0 973022 1.30 1
P0 973023 1.98 2
P0 973027 0.60 1
P0 973028 1.30 1
P0 973030 1.99 2
P0 973031 0.68 1
P0 973032 0.69 1
P0 973038 0.61 1
P0 973039 0.45 1
P0 973040 0.69 1
P0 973041 1.82 2
P0 973042 1.29 1
P0 973045 1.82 2
P0 973046 2.59 1
P0 973047 1.99 2
P0 973051 0.60 1
P0 973052 1.99 2
P0 973054 1.29 1
P0 973055 1.30 1
P0 973058 3.64 3
P0 973059 0.24 1
P0 973060 1.30 1
P0 973061 0.69 1
P0 973062 0.45 1
P0 973065 0.90 2
P0 973066 0.45 1
P0 973067 0.60 1
P0 973069 1.30 1
P0 973070 1.74 1
P0 973071 0.68 1
P0 973072 0.68 1
P0 973073 1.30 1
P0 973074 2.44 2
P0 973075 0.60 1
P0 973076 0.69 1
P0 973077 1.33 2
P0 973079 0.84 1
P0 973080 0.45 1
P0 973083 1.37 2
P0 973084 3.03 2
P0 973087 0.45 1
P0 973088 1.29 2
P0 973089 2.59 1
P0 973090 0.68 1
P0 973091 1.37 2
P0 973093 0.45 1
P0 973094 0.45 1
P0 973095 3.26 3
P0 973097 0.60 1
P0 973098 3.80 2
P0 973100 1.28 2
P0 973104 0.69 1
P0 973109 1.99 2
P0 973110 0.60 1
P0 973111 0.69 1
P0 973113 1.75 2
P0 973117 0.45 1
P0 973120 0.60 1
P0 973122 1.90 2
P0 973125 1.30 1
P0 973127 1.29 1
P0 973128 1.29 1
P0 973129 0.68 1
P0 973130 1.89 2
P0 973132 1.30 1
P0 973136 1.99 2
P0 973139 1.30 1
P0 973141 2.44 2
P0 973142 1.89 2
P0 973143 1.90 1
P0 973148 2.58 1
P0 973152 1.29 1
P0 973153 1.20 2
P0 973156 0.68 1
P0 973162 2.50 2
P0 973168 2.59 1
P0 973169 1.14 1
P0 973170 1.30 1
P0 973171 1.99 2
P0 973172 3.27 1
P0 973174 2.58 1
P0 973177 2.58 1
P0 973178 0.60 1
P0 973180 2.59 1
P0 973181 0.60 1
P0 973183 0.69 1
P0 973185 3.04 3
P0 973186 0.60 1
P0 973187 0.69 1
P0 973188 1.29 1
P0 973194 0.60 1
P0 973195 0.60 1
P0 973196 1.29 2
P0 973197 0.60 1
P0 973198 0.69 1
P0 973200 2.59 2
P0 973204 2.59 3
P0 973214 1.30 1
P0 973215 1.37 2
P0 973216 0.60 1
P0 973219 1.13 2
P0 973220 0.61 1
P0 973221 0.60 1
P0 973223 2.50 2
P0 973227 1.90 1
P0 973228 0.45 1
P0 973230 0.68 1
P0 973233 0.45 1
P0 973235 1.98 1
P0 973236 1.14 1
P0 973237 1.97 3
P0 973240 1.13 2
P0 973242 0.60 1
P0 973244 1.75 2
P0 973249 0.68 1
P0 973251 0.61 1
P0 973252 2.59 2
P0 973254 1.30 1
P0 973255 0.60 1
P0 973256 0.45 1
P0 973258 1.29 1
P0 973259 0.68 1
P0 973261 0.60 1
P0 973263 2.58 2
P0 973264 0.45 1
P0 973265 1.75 2
P0 973268 0.69 1
P0 973269 0.68 1
P0 973271 1.29 1
P0 973272 2.59 3
P0 973273 1.99 2
P0 973274 1.30 1
P0 973275 1.30 1
P0 973276 0.60 1
P0 973280 1.29 1
P0 973281 1.29 1
P0 973284 0.68 1
P0 973287 1.30 1
P0 973288 1.28 2
P0 973289 0.68 1
P0 973293 0.68 1
P0 973294 2.50 2
P0 973296 0.69 1
P0 973300 1.28 2
P0 973303 0.84 1
P0 973304 1.30 1
P0 973308 1.99 2
P0 973309 2.59 1
P0 973310 1.37 2
P0 973311 1.29 1
P0 973314 1.05 2
P0 973316 0.60 1
P0 973319 0.60 1
P0 973321 1.99 2
P0 973322 1.90 1
P0 973323 0.60 1
P0 973325 0.60 1
P0 973326 0.68 1
P0 973330 0.69 1
P0 973331 1.30 1
P0 973335 0.68 1
P0 973336 1.37 2
P0 973340 1.28 2
P0 973341 1.98 1
P0 973342 1.29 1
P0 973344 0.45 1
P0 973346 0.60 1
P0 973348 1.37 2
P0 973350 1.90 2
P0 973351 0.60 1
P0 973352 0.60 1
P0 973356 0.84 2
P0 973357 2.58 3
P0 973358 1.30 1
P0 973360 1.97 2
P0 973362 2.50 2
P0 973365 1.30 1
P0 973369 0.68 1
P0 973370 1.89 2
P0 973372 2.59 1
P0 973374 0.68 1
P0 973375 1.75 2
P0 973376 1.29 1
P0 973380 1.98 2
P0 973381 1.30 1
P0 973382 0.69 1
P0 973383 1.98 1
P0 973384 0.60 1
P0 973385 1.30 1
P0 973386 0.60 1
P0 973391 3.87 2
P0 973392 1.30 1
P0 973393 1.28 2
P0 973395 1.28 2
P0 973397 0.69 1
P0 973398 1.37 2
P0 973399 0.68 1
P0 973400 3.28 2
P0 973401 1.05 2
P0 973403 1.90 1
P0 973406 2.83 2
P0 973407 1.30 1
P0 973408 0.60 1
P0 973409 1.30 1
P0 973411 0.60 1
P0 973412 1.29 1
P0 973413 1.30 1
P0 973415 1.97 2
P0 973416 0.60 1
P0 973417 1.73 3
P0 973418 2.58 2
P0 973423 1.37 2
P0 973424 1.30 1
P0 973427 0.61 1
P0 973429 0.60 1
P0 973432 1.90 1
P0 973433 1.90 1
P0 973435 3.27 1
P0 973438 0.68 1
P0 973441 1.75 2
P0 973442 1.14 1
P0 973446 1.99 2
P0 973447 1.29 1
P0 973449 1.30 1
P0 973451 0.69 1
P0 973452 1.30 2
P0 973453 0.45 1
P0 973454 0.69 1
P0 973458 1.29 1
P0 973459 1.30 1
P0 973460 1.99 2
P0 973461 1.98 1
P0 973462 2.67 2
P0 973464 1.30 1
P0 973465 1.30 1
P0 973466 1.30 1
P0 973467 0.60 1
P0 973469 1.29 1
P0 973470 1.14 1
P0 973471 1.37 2
P0 973472 1.30 1
P0 973475 1.06 2
P0 973476 0.68 1
P0 973479 1.28 2
P0 973482 0.60 1
P0 973484 3.03 2
P0 973486 2.59 1
P0 973487 1.29 1
P0 973488 0.69 1
P0 973489 2.34 3
P0 973490 0.60 1
P0 973491 1.30 1
P0 973492 1.30 1
P0 973493 0.69 1
P0 973494 0.60 1
P0 973497 1.30 1
P0 973499 1.06 2
P0 973501 0.61 1
P0 973502 1.30 1
P0 973504 2.59 1
P0 973505 1.73 3
P0 973507 1.98 1
P0 973508 0.68 1
P0 973510 0.45 1
P0 973511 1.28 2
P0 973512 0.69 1
P0 973513 1.30 1
P0 973514 1.13 2
P0 973515 0.69 1
P0 973517 2.59 1
P0 973519 0.60 1
P0 973520 0.45 1
P0 973523 1.99 2
P0 973524 1.90 1
P0 973526 0.45 1
P0 973527 0.60 1
P0 973529 0.69 1
P0 973530 0.61 1
P0 973531 0.45 1
P0 973532 0.68 1
P0 973533 0.68 1
P0 973534 1.98 1
P0 973535 1.89 2
P0 973538 0.45 1
P0 973539 1.05 2
P0 973541 1.05 2
P0 973542 1.90 1
P0 973544 0.45 1
P0 973545 0.45 1
P0 973546 0.45 1
P0 973547 0.69 1
P0 973548 1.30 1
P0 973549 0.45 1
P0 973552 0.69 1
P0 973553 2.59 1
P0 973556 0.45 1
P0 973559 1.28 2
P0 973561 3.28 2
P0 973562 2.43 2
P0 973563 0.45 1
P0 973567 3.88 1
P0 973568 0.45 1
P0 973569 1.75 2
P0 973573 1.05 2
P0 973574 1.05 2
P0 973575 0.45 1
P0 973578 0.45 1
P0 973579 0.45 1
P0 973580 0.45 1
P0 973581 1.75 2
P0 973582 0.45 1
P0 973585 1.05 2
P0 973586 2.35 2
P0 973588 1.29 1
P0 973589 0.69 1
P0 973590 0.69 1
P0 973592 2.35 2
P0 973593 0.45 1
P0 973595 0.61 1
P0 973597 0.45 1
P0 973598 0.45 1
P0 973599 0.45 1
P0 973600 0.60 1
P0 973604 0.45 1
P0 973605 1.05 2
P0 973608 1.30 1
P0 973609 2.58 1
P0 973610 1.13 2
P0 973611 1.13 2
P0 973612 2.51 2
P0 973613 2.59 2
P0 973614 1.75 2
P0 973615 3.04 2
P0 973616 0.45 1
P0 973617 2.34 3
P0 973618 1.30 1
P0 973619 1.90 1
P0 973621 0.45 1
P0 973622 2.35 2
P0 973624 0.69 1
P0 973625 2.67 2
P0 973627 1.30 1
P0 973628 0.45 1
P0 973629 1.30 1
P0 973630 1.28 2
P0 973631 1.99 2
P0 973634 0.45 1
P0 973635 0.45 1
P0 973638 2.95 3
P0 973639 1.30 1
P0 973640 1.75 2
P0 973641 0.45 1
P0 973644 1.90 1
P0 973645 0.45 1
P0 973646 0.45 1
P0 973647 1.13 2
P0 973648 1.13 2
P0 973649 0.60 1
P0 973650 0.45 1
P0 973651 2.44 2
P0 973652 2.20 3
P0 973653 0.60 1
P0 973654 0.60 1
P0 973656 0.45 1
P0 973657 0.45 1
P0 973659 0.68 1
P0 973660 2.59 1
P0 973661 0.69 1
P0 973662 1.37 2
P0 973663 2.43 2
P0 973664 1.13 2
P0 973665 1.90 1
P0 973666 0.69 1
P0 973668 1.06 2
P0 973669 1.74 1
P0 973670 0.45 1
P0 973671 0.45 1
P0 973673 0.60 1
P0 973674 1.30 1
P0 973675 0.45 1
P0 973676 1.73 3
P0 973677 0.45 1
P0 973678 1.30 1
P0 973680 0.45 1
P0 973681 1.13 2
P0 973682 0.45 1
P0 973685 1.89 2
P0 973686 1.74 2
P0 973687 4.47 3
P0 973688 0.68 1
P0 973691 1.90 1
P0 973692 1.05 2
P0 973693 0.45 1
P0 973694 1.30 1
P0 973695 3.26 3
P0 973696 0.69 1
P0 973697 0.69 1
P0 973698 0.45 1
P0 973699 0.45 1
P0 973700 1.05 2
P0 973701 0.68 1
P0 973702 1.30 1
P0 973703 2.82 3
P0 973704 2.59 1
P0 973705 0.45 1
P0 973706 0.45 1
P0 973707 1.74 2
P0 973710 1.13 2
P0 973711 2.43 2
P0 973712 0.45 1
P0 973713 0.45 1
P0 973714 1.30 1
P0 973716 0.45 1
P0 973717 0.45 1
P0 973719 3.03 2
P0 973720 1.05 2
P0 973721 0.60 1
P0 973722 1.05 2
P0 973723 0.60 1
P0 973724 1.30 1
P0 973726 0.69 1
P0 973727 0.69 1
P0 973728 1.29 1
P0 973729 1.29 1
P0 973730 0.69 1
P0 973731 1.30 1
P0 973733 1.21 2
P0 973734 2.60 3
P0 973735 0.69 1
P0 973736 1.98 2
P0 973738 0.69 1
P0 973739 1.90 1
P0 973740 0.69 1
P0 973741 1.98 2
P0 973742 1.99 2
P0 973743 3.80 3
P0 973744 1.29 1
P0 973745 1.30 1
P0 973746 0.69 1
P0 973747 0.69 1
P0 973748 0.69 1
P0 973749 0.69 1
P0 973750 0.69 1
P0 973752 1.29 1
P0 973753 0.69 1
P0 973754 0.69 1
P0 973755 0.69 1
P0 973756 3.28 3
P0 973758 2.59 1
P0 973759 5.02 3
P0 973760 0.69 1
P0 973761 0.60 1
P0 973762 0.68 1
P0 973764 0.69 1
P0 973765 0.42 1
P0 973766 0.69 1
P0 973767 1.30 1
P0 973768 1.97 2
P0 973769 1.90 1
P0 973770 0.69 1
P0 973771 0.69 1
P0 973776 2.67 2
P0 973777 1.97 2
P0 973778 1.29 1
P0 973780 1.29 1
P0 973781 2.13 2
P0 973782 0.60 1
P0 973783 1.29 1
P0 973785 1.98 2
P0 973786 1.30 1
P0 973788 0.69 1
P0 973789 0.69 1
P0 973790 0.60 1
P0 973791 1.30 1
P0 973792 0.68 1
P0 973795 2.59 1
P0 973799 1.52 2
P0 973802 1.28 2
P0 973803 0.60 1
P0 973804 3.19 2
P0 973806 0.69 1
P0 973807 1.29 1
P0 973808 1.29 1
P0 973812 1.29 1
P0 973813 1.53 2
P0 973814 0.69 1
P0 973815 1.30 2
P0 973819 0.69 1
P0 973820 0.69 1
P0 973821 1.29 1
P0 973825 1.90 1
P0 973828 0.61 1
P0 973831 0.60 1
P0 973832 0.69 1
P0 973833 0.69 1
P0 973836 0.69 1
P0 973837 0.69 1
P0 973838 2.59 1
P0 973841 1.30 1
P0 973842 1.97 2
P0 973844 1.90 1
P0 973845 1.28 2
P0 973846 1.90 1
P0 973847 1.29 1
P0 973850 0.60 1
P0 973851 0.69 1
P0 973852 0.68 1
P0 973854 0.60 1
P0 973855 0.60 1
P0 973856 0.60 1
P0 973860 1.30 1
P0 973861 0.60 1
P0 973862 1.29 1
P0 973866 0.69 1
P0 973867 0.69 1
P0 973869 0.69 1
P0 973872 1.28 2
P0 973873 1.30 1
P0 973874 1.29 1
P0 973875 1.37 2
P0 973876 0.45 1
P0 973878 0.69 1
P0 973879 2.59 2
P0 973880 0.68 1
P0 973882 1.30 1
P0 973883 1.52 2
P0 973884 3.27 1
P0 973885 0.69 1
P0 973886 1.30 1
P0 973890 2.58 1
P0 973892 0.60 1
P0 973897 2.67 2
P0 973898 1.99 2
P0 973902 0.60 1
P0 973903 1.30 2
P0 973908 1.90 1
P0 973910 2.58 1
P0 973914 0.69 1
P0 973916 3.27 1
P0 973917 2.59 2
P0 973919 0.69 1
P0 973920 1.37 2
P0 973922 1.90 1
P0 973924 1.29 1
P0 973925 0.60 1
P0 973927 1.99 2
P0 973928 4.57 2
P0 973929 1.99 2
P0 973930 1.98 1
P0 973931 1.90 1
P0 973932 0.60 1
P0 973934 1.37 2
P0 973935 2.67 2
P0 973936 0.60 1
P0 973938 0.69 1
P0 973939 1.29 1
P0 973940 0.69 1
P0 973941 0.69 1
P0 973942 1.90 1
P0 973944 1.29 1
P0 973945 0.60 1
P0 973946 1.30 1
P0 973947 1.30 1
P0 973952 1.98 1
P0 973953 0.68 1
P0 973956 1.90 1
P0 973959 1.30 1
P0 973972 0.61 1
P0 973980 1.90 1
P0 973981 1.28 2
P0 973983 3.80 3
P0 973988 0.68 1
P0 973989 0.60 1
P0 973990 2.14 2
P0 973992 0.88 1
P0 973993 0.68 1
P0 973995 3.18 2
P0 974000 1.90 2
P0 974010 0.68 1
P0 974017 0.69 1
P0 974019 0.68 1
P0 974020 0.60 1
P0 974021 3.19 2
P0 974026 0.60 1
P0 974027 0.60 1
P0 974036 1.90 1
P0 974037 0.60 1
P0 974041 1.29 1
P0 974052 1.30 1
P0 974053 1.28 2
P0 974054 1.37 2
P0 974055 1.91 2
P0 974056 1.30 1
P0 974057 2.58 1
P0 974060 0.69 1
P0 974063 0.60 1
P0 974065 1.29 1
P0 974066 1.90 1
P0 974068 1.90 1
P0 974072 1.30 1
P0 974073 1.90 1
P0 974074 0.60 1
P0 974078 4.48 1
P0 974080 0.68 1
P0 974081 1.74 1
P0 974086 0.68 1
P0 974088 0.69 1
P0 974089 0.60 1
P0 974090 1.30 1
P0 974091 1.99 2
P0 974093 2.58 1
P0 974096 0.69 1
P0 974101 0.60 1
P0 974102 0.60 1
P0 974103 1.28 2
P0 974104 1.90 1
P0 974105 1.30 1
P0 974110 0.60 1
P0 974111 1.98 1
P0 974115 0.60 1
P0 974120 4.48 1
P0 974122 0.68 1
P0 974124 0.69 1
P0 974126 0.69 1
P0 974127 0.69 1
P0 974128 1.99 2
P0 974131 0.69 1
P0 974133 3.88 1
P0 974134 1.98 1
P0 974137 3.27 2
P0 974138 2.60 3
P0 974139 0.60 1
P0 974140 0.60 1
P0 974141 2.58 1
P0 974143 1.29 1
P0 974144 1.30 1
P0 974145 2.78 2
P0 974146 2.51 2
P0 974147 0.45 1
P0 974149 2.57 3
P0 974151 0.60 1
P0 974154 0.84 1
P0 974157 0.68 1
P0 974170 0.68 1
P0 974171 1.74 1
P0 974175 1.29 1
P0 974177 0.61 1
P0 974186 0.45 1
P0 974188 0.68 1
P0 974189 2.58 1
P0 974194 0.68 1
P0 974200 0.68 1
P0 974201 0.68 1
P0 974206 2.58 1
P0 974207 2.58 1
P0 974211 0.84 1
P0 974212 2.58 1
P0 974213 1.97 2
P0 974215 1.29 1
P0 974219 1.29 1
P0 974224 2.58 1
P0 974225 1.97 2
P0 974229 0.68 1
P0 974230 0.45 1
P0 974231 1.29 1
P0 974232 0.68 1
P0 974234 1.74 1
P0 974236 0.84 1
P0 974237 2.58 1
P0 974249 2.58 1
P0 974255 0.68 1
P0 974259 0.84 1
P0 974260 0.68 1
P0 974261 0.68 1
P0 974264 1.29 1
P0 974267 0.68 1
P0 974268 0.60 1
P0 974273 0.68 1
P0 974285 2.58 2
P0 974289 1.29 1
P0 974290 0.61 1
P0 974291 0.68 1
P0 974297 0.68 1
P0 974303 0.68 1
P0 974304 1.89 2
P0 974305 0.45 1
P0 974310 0.68 1
P0 974314 0.42 1
P0 974331 0.68 1
P0 974333 0.68 1
P0 974340 0.60 1
P0 974346 2.51 2
P0 974347 0.68 1
P0 974356 0.68 1
P0 974361 0.84 1
P0 974363 1.29 1
P0 974369 0.68 1
P0 974375 0.68 1
P0 974376 1.71 2
P0 974380 0.61 1
P0 974381 2.58 1
P0 974383 1.90 1
P0 974384 2.58 1
P0 974385 1.90 1
P0 974388 2.58 1
P0 974390 0.61 1
P0 974391 0.61 1
P0 974392 1.29 1
P0 974394 1.97 2
P0 974396 0.68 1
P0 974398 1.90 1
P0 974400 0.68 1
P0 974405 0.68 1
P0 974406 2.58 1
P0 974408 2.58 1
P0 974409 2.58 1
P0 974411 0.68 1
P0 974414 1.97 2
P0 974415 0.68 1
P0 974416 0.68 1
P0 974417 2.58 1
P0 974419 2.58 1
P0 974421 1.90 1
P0 974424 3.87 2
P0 974425 3.42 1
P0 974426 1.97 2
P0 974428 3.42 1
P0 974429 1.90 1
P0 974431 0.68 1
P0 974432 1.74 2
P0 974433 0.61 1
P0 974436 0.68 1
P0 974439 1.29 1
P0 974440 1.97 2
P0 974441 2.58 1
P0 974442 1.90 1
P0 974444 2.74 1
P0 974445 2.58 1
P0 974446 0.68 1
P0 974448 2.58 1
P0 974449 0.84 1
P0 974450 3.03 2
P0 974451 0.61 1
P0 974452 0.88 1
P0 974453 0.68 1
P0 974454 2.58 1
P0 974457 2.58 1
P0 974460 1.29 1
P0 974462 1.29 1
P0 974463 1.29 1
P0 974464 0.68 1
P0 974467 2.58 1
P0 974468 1.90 1
P0 974469 1.90 1
P0 974470 1.29 1
P0 974471 1.29 1
P0 974472 0.68 1
P0 974473 2.58 1
P0 974476 1.10 2
P0 974479 1.90 1
P0 974480 1.29 1
P0 974481 1.29 1
P0 974482 1.97 2
P0 974483 2.58 1
P0 974484 2.58 1
P0 974485 0.68 1
P0 974486 2.58 1
P0 974487 2.58 1
P0 974490 1.29 1
P0 974491 0.68 1
P0 974492 2.58 1
P0 974493 2.58 1
P0 974496 1.29 1
P0 974498 1.29 1
P0 974499 0.68 1
P0 974500 0.68 1
P0 974501 2.58 1
P0 974502 1.29 1
P0 974504 0.68 1
P0 974505 1.29 1
P0 974508 1.52 2
P0 974509 2.58 1
P0 974512 1.97 2
P0 974513 0.68 1
P0 974514 2.58 1
P0 974515 0.61 1
P0 974516 1.29 1
P0 974517 0.68 1
P0 974518 1.90 1
P0 974520 1.13 2
P0 974521 1.29 1
P0 974522 2.58 1
P0 974524 2.58 1
P0 974525 0.68 1
P0 974526 0.68 1
P0 974527 0.68 1
P0 974528 0.45 1
P0 974529 2.58 1
P0 974531 1.90 1
P0 974534 2.58 1
P0 974535 2.58 1
P0 974536 2.58 1
P0 974537 2.58 1
P0 974538 1.90 1
P0 974540 1.90 1
P0 974542 1.29 1
P0 974543 1.29 1
P0 974544 0.45 1
P0 974545 0.61 1
P0 974546 2.58 1
P0 974548 1.97 2
P0 974551 0.68 1
P0 974552 2.58 1
P0 974554 2.81 2
P0 974555 1.29 1
P0 974558 0.68 1
P0 974559 2.58 1
P0 974560 2.58 1
P0 974561 1.29 1
P0 974564 3.26 3
P0 974565 2.58 1
P0 974566 2.58 1
P0 974567 0.61 1
P0 974569 0.42 1
P0 974570 2.58 1
P0 974572 0.68 1
P0 974573 2.58 1
P0 974574 1.29 1
P0 974575 0.68 1
P0 974576 2.58 1
P0 974577 0.61 1
P0 974579 0.68 1
P0 974581 3.03 2
P0 974582 1.97 2
P0 974584 0.84 1
P0 974585 2.58 1
P0 974587 0.68 1
P0 974588 0.68 1
P0 974590 1.29 1
P0 974591 2.58 1
P0 974593 2.58 1
P0 974595 1.90 1
P0 974596 2.58 1
P0 974598 1.29 1
P0 974600 2.58 1
P0 974601 2.58 1
P0 974602 0.68 1
P0 974604 1.29 1
P0 974608 2.58 1
P0 974609 1.29 1
P0 974610 1.90 1
P0 974613 0.68 1
P0 974616 1.97 2
P0 974617 1.29 1
P0 974618 2.58 1
P0 974620 1.90 1
P0 974622 2.58 1
P0 974623 2.58 1
P0 974624 0.68 1
P0 974631 0.61 1
P0 974632 2.58 1
